task_id,harness,paired_outcome,harness_correct,n_segments,arm_sequence,dominant_mode,dominant_rate,arm_entropy,rate_SE,rate_PD,rate_CV,rate_IC,rate_UN,rate_RR,rate_reason,reason->reason,reason->PD,PD->IC,looping_marker_count,self_correction_marker_count,uncertainty_marker_count,harness_repeated_ngram_rate,harness_mean_entropy,harness_n_tokens,harness_malformed_prediction,harness_missing_boxed_answer,reason->IC,IC->reason,PD->reason,reason->UN,UN->reason,PD->PD,IC->PD,reason->SE,PD->UN,IC->IC,reason->RR,RR->reason,PD->SE,SE->reason,SE->PD,UN->UN,UN->PD,UN->IC,IC->UN,RR->PD,PD->RR,RR->UN,RR->RR,UN->RR,IC->RR,SE->IC
gpqa_61,opencode,both_correct,True,4,UN|PD|reason|PD,PD,0.5,1.0397,0.0,0.5,0.0,0.0,0.25,0.0,0.25,,0.3333,,5,0,2,0.4722222222222222,0.4207030255173563,739,False,False,,,0.3333,,,,,,,,,,,,,,0.3333,,,,,,,,,
gpqa_62,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,8,0,0.4125984251968504,0.3919859550480659,817,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_63,opencode,both_correct,True,20,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|PD|reason|PD,reason,0.8,0.5004,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6842,0.1579,,2,2,0,0.3940149625935162,0.3478820825997859,1089,False,False,,,0.1579,,,,,,,,,,,,,,,,,,,,,,,
gpqa_64,opencode,both_wrong,False,5,reason|reason|UN|reason|UN,reason,0.6,0.673,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.25,,,0,8,4,0.4437086092715231,0.5213854927147162,1101,False,False,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,
gpqa_65,opencode,both_wrong,False,9,reason|reason|reason|reason|reason|reason|reason|reason|reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,10,0,0,0.2553191489361702,0.5007903288348966,149,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_66,opencode,both_correct,True,52,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.9423076923076923,0.2206,0.0,0.0577,0.0,0.0,0.0,0.0,0.9423,0.9216,0.0392,,0,0,0,0.4524564183835182,0.3586265614467149,775,False,False,,,0.0392,,,,,,,,,,,,,,,,,,,,,,,
gpqa_67,opencode,both_correct,True,40,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|PD|reason|PD,reason,0.9,0.3251,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.8462,0.0769,,2,14,0,0.47736298649722,0.3070232441885188,1149,False,False,,,0.0769,,,,,,,,,,,,,,,,,,,,,,,
gpqa_68,opencode,both_correct,True,27,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.8888888888888888,0.3488,0.0,0.1111,0.0,0.0,0.0,0.0,0.8889,0.8462,0.0769,,0,5,0,0.449820788530466,0.3218853746632877,763,False,False,,,0.0769,,,,,,,,,,,,,,,,,,,,,,,
gpqa_69,opencode,both_correct,True,13,PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.7692307692307693,0.5402,0.0,0.2308,0.0,0.0,0.0,0.0,0.7692,0.6667,0.1667,,0,8,5,0.4095962551199532,0.5403485019311629,1150,False,False,,,0.1667,,,,,,,,,,,,,,,,,,,,,,,
gpqa_7,opencode,both_correct,True,15,reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.8,0.5004,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.6429,0.2143,,4,0,0,0.3813559322033898,0.2617021879114087,704,False,False,,,0.1429,,,,,,,,,,,,,,,,,,,,,,,
gpqa_70,opencode,both_wrong,False,5,PD|reason|PD|reason|PD,PD,0.6,0.673,0.0,0.6,0.0,0.0,0.0,0.0,0.4,,0.5,,0,6,1,0.4341894060995184,0.4155144174304294,710,False,False,,,0.5,,,,,,,,,,,,,,,,,,,,,,,
gpqa_71,opencode,rescue,True,7,PD|PD|reason|reason|IC|reason|PD,PD,0.42857142857142855,1.0042,0.0,0.4286,0.0,0.1429,0.0,0.0,0.4286,0.1667,0.1667,,2,0,0,0.2453703703703703,0.3767594761817054,167,False,False,0.1667,0.1667,0.1667,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_72,opencode,both_correct,True,6,reason|reason|reason|PD|reason|PD,reason,0.6666666666666666,0.6365,0.0,0.3333,0.0,0.0,0.0,0.0,0.6667,0.4,0.4,,0,0,0,0.4681034482758621,0.4224224013881328,750,False,False,,,0.2,,,,,,,,,,,,,,,,,,,,,,,
gpqa_73,opencode,both_correct,True,6,reason|reason|reason|IC|reason|IC,reason,0.6666666666666666,0.6365,0.0,0.0,0.0,0.3333,0.0,0.0,0.6667,0.4,,,0,0,0,0.4727722772277227,0.323368172419212,760,False,False,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_74,opencode,both_correct,True,10,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2,0,0,0.462655601659751,0.2386315997886819,847,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_75,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,6,14,2,0.4581328200192492,0.3000254896247614,1129,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_76,opencode,both_correct,True,7,reason|UN|reason|reason|IC|reason|IC,reason,0.5714285714285714,0.9557,0.0,0.0,0.0,0.2857,0.1429,0.0,0.5714,0.1667,,,8,14,6,0.4702861335289802,0.5151858942943939,1083,False,False,0.3333,0.1667,,0.1667,0.1667,,,,,,,,,,,,,,,,,,,,,
gpqa_77,opencode,regression,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,10,0,0,0.5210181257231007,0.4915637198666013,2114,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_78,opencode,rescue,True,7,PD|PD|reason|reason|PD|reason|PD,PD,0.5714285714285714,0.6829,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,0.1667,0.3333,,4,22,2,0.4966666666666666,0.3582157237282217,1518,False,False,,,0.3333,,,0.1667,,,,,,,,,,,,,,,,,,,,
gpqa_79,opencode,regression,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,2,37,0,0.5141739980449658,0.4075878766828698,1835,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_8,opencode,both_correct,True,14,reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.7857142857142857,0.5196,0.0,0.2143,0.0,0.0,0.0,0.0,0.7857,0.6154,0.2308,,6,0,0,0.4534412955465587,0.2756594276614471,1200,False,False,,,0.1538,,,,,,,,,,,,,,,,,,,,,,,
gpqa_80,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,2,11,0,0.4591467823571945,0.2829986174698919,1296,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_81,opencode,rescue,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,2,21,12,0.5221496005809731,0.6016334387715226,2100,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_82,opencode,regression,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,45,59,21,0.7290473711608537,0.1858354617278911,5817,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_83,opencode,both_wrong,False,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,8,23,0,0.4581151832460733,0.4210302918427575,1352,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_84,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,4,21,0,0.4282964388835418,0.2989039453262793,1118,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_85,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,4,5,0,0.5056446821152704,0.4012414789943274,1555,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_86,opencode,both_correct,True,7,reason|PD|reason|reason|RR|reason|RR,reason,0.5714285714285714,0.9557,0.0,0.1429,0.0,0.0,0.0,0.2857,0.5714,0.1667,0.1667,,4,8,2,0.462159434914228,0.3701815780985594,685,False,False,,,0.1667,,,,,,,,0.3333,0.1667,,,,,,,,,,,,,,
gpqa_87,opencode,both_wrong,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,22,82,18,0.5551724137931034,0.5275673867731454,2586,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_88,opencode,rescue,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,0,0,0.5009953550099535,0.4511020356220128,1217,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_89,opencode,regression,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,2,6,0,0.5155913978494624,0.3034443713665349,1983,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_9,opencode,rescue,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,4,23,2,0.4573170731707317,0.4178353698564436,1434,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_90,opencode,both_correct,True,10,reason|PD|reason|reason|reason|reason|reason|PD|reason|PD,reason,0.7,0.6109,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.4444,0.3333,,2,2,2,0.430045871559633,0.2913115640831553,754,False,False,,,0.2222,,,,,,,,,,,,,,,,,,,,,,,
gpqa_91,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,0,0,0.4430590191188694,0.4080325905813483,1046,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_92,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,2,8,1,0.4680851063829787,0.3887723628385044,569,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_93,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,16,6,0,0.5706605222734255,0.3541767138243635,2505,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_94,opencode,both_correct,True,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,2,2,0,0.4860111910471623,0.3376582604563471,1142,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_95,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,0,12,6,0.4600262123197903,0.3927709816539155,1668,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_96,opencode,regression,False,2,reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,1.0,,38,115,3,0.7357659641396666,0.1455279815742773,5805,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_97,opencode,both_wrong,False,4,PD|PD|reason|PD,PD,0.75,0.5623,0.0,0.75,0.0,0.0,0.0,0.0,0.25,,0.3333,,0,42,2,0.4709351305812974,0.3214990749505912,1122,False,False,,,0.3333,,,0.3333,,,,,,,,,,,,,,,,,,,,
gpqa_98,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,4,0,0,0.5375128468653648,0.4479854656782883,1532,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_99,opencode,both_correct,True,4,reason|PD|reason|PD,reason,0.5,0.6931,0.0,0.5,0.0,0.0,0.0,0.0,0.5,,0.6667,,2,10,4,0.4661818181818182,0.3934808564617649,1201,False,False,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,
gpqa_0,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|UN,reason,0.9411764705882353,0.2237,0.0,0.0,0.0,0.0,0.0588,0.0,0.9412,0.9375,,,2,4,0,0.2012048192771084,0.176317605987249,2125,False,False,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,
gpqa_1,zeroclaw,both_correct,True,17,reason|reason|reason|reason|PD|reason|reason|reason|RR|reason|reason|reason|reason|PD|reason|reason|IC,reason,0.7647058823529411,0.7902,0.0,0.1176,0.0,0.0588,0.0,0.0588,0.7647,0.5625,0.125,,3,4,3,0.0878438331854481,0.2942403229696091,2419,False,False,0.0625,,0.125,,,,,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_10,zeroclaw,rescue,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason|reason|reason|reason|RR,reason,0.8823529411764706,0.4438,0.0,0.0,0.0,0.0588,0.0,0.0588,0.8824,0.8125,,,10,5,0,0.1290566037735849,0.313620458027403,2755,False,False,0.0625,0.0625,,,,,,,,,0.0625,,,,,,,,,,,,,,,
gpqa_100,zeroclaw,rescue,True,17,reason|reason|reason|RR|RR|reason|reason|reason|reason|PD|reason|PD|PD|PD|reason|PD|PD,reason,0.5294117647058824,0.956,0.0,0.3529,0.0,0.0,0.0,0.1176,0.5294,0.3125,0.1875,,7,13,0,0.1063348416289592,0.400804708940784,2459,False,False,,,0.125,,,0.1875,,,,,0.0625,0.0625,,,,,,,,,,,0.0625,,,
gpqa_101,zeroclaw,rescue,True,17,PD|PD|PD|PD|PD|reason|PD|UN|PD|PD|PD|PD|PD|PD|PD|PD|PD,PD,0.8823529411764706,0.4438,0.0,0.8824,0.0,0.0,0.0588,0.0,0.0588,,0.0625,,6,1,2,0.1274809160305343,0.4229663683773598,1933,False,False,,,0.0625,,,0.75,,,0.0625,,,,,,,,0.0625,,,,,,,,,
gpqa_102,zeroclaw,regression,False,17,PD|PD|reason|reason|PD|PD|RR|PD|PD|reason|PD|reason|PD|UN|RR|PD|PD,PD,0.5882352941176471,1.071,0.0,0.5882,0.0,0.0,0.0588,0.1176,0.2353,0.0625,0.1875,,3,12,7,0.0457589285714285,0.5056891414288549,1246,False,False,,,0.1875,,,0.25,,,0.0625,,,,,,,,,,,0.125,0.0625,,,0.0625,,
gpqa_103,zeroclaw,both_wrong,False,17,PD|reason|reason|PD|reason|PD|reason|reason|reason|reason|PD|PD|reason|PD|PD|PD|PD,PD,0.5294117647058824,0.6914,0.0,0.5294,0.0,0.0,0.0,0.0,0.4706,0.25,0.25,,4,10,4,0.1641577060931899,0.4265125566894891,2303,False,False,,,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,
gpqa_104,zeroclaw,both_correct,True,17,PD|PD|PD|PD|reason|PD|PD|PD|PD|PD|PD|PD|PD|PD|PD|reason|PD,PD,0.8823529411764706,0.3622,0.0,0.8824,0.0,0.0,0.0,0.0,0.1176,,0.125,,2,4,0,0.0788141720896601,0.4267351366549499,2508,False,False,,,0.125,,,0.75,,,,,,,,,,,,,,,,,,,,
gpqa_105,zeroclaw,both_correct,True,17,reason|reason|reason|RR|reason|reason|PD|PD|PD|PD|reason|UN|PD|reason|reason|PD|PD,reason,0.47058823529411764,1.0534,0.0,0.4118,0.0,0.0,0.0588,0.0588,0.4706,0.25,0.125,,3,4,1,0.0591133004926108,0.3139920059328224,1458,False,False,,,0.125,0.0625,,0.25,,,,,0.0625,0.0625,,,,,0.0625,,,,,,,,,
gpqa_106,zeroclaw,nonvalid_or_missing,,1,PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0.3685636856368564,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_107,zeroclaw,both_wrong,False,17,PD|PD|reason|PD|reason|reason|PD|reason|reason|PD|PD|PD|PD|PD|PD|PD|PD,PD,0.7058823529411765,0.6058,0.0,0.7059,0.0,0.0,0.0,0.0,0.2941,0.125,0.1875,,3,20,2,0.1099324975891996,0.4742097359050051,1483,False,False,,,0.1875,,,0.5,,,,,,,,,,,,,,,,,,,,
gpqa_108,zeroclaw,nonvalid_or_missing,,1,reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0,0,0,0.0045662100456621,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_109,zeroclaw,rescue,True,17,PD|reason|reason|reason|reason|IC|PD|reason|PD|reason|reason|reason|RR|reason|reason|reason|PD,reason,0.6470588235294118,0.9554,0.0,0.2353,0.0,0.0588,0.0,0.0588,0.6471,0.4375,0.125,,10,13,2,0.1272430668841762,0.4715600442752499,2921,False,False,0.0625,,0.1875,,,,0.0625,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_11,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|reason|PD|reason|reason|reason|reason|IC,reason,0.8235294117647058,0.5783,0.0,0.0588,0.0,0.1176,0.0,0.0,0.8235,0.6875,0.0625,,1,3,0,0.1342281879194631,0.2419882254292085,857,False,False,0.125,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,,,,
gpqa_110,zeroclaw,regression,False,17,PD|reason|reason|PD|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|PD|PD,reason,0.7058823529411765,0.6058,0.0,0.2941,0.0,0.0,0.0,0.0,0.7059,0.625,0.125,,4,4,6,0.1493180186647523,0.4906886691822406,2166,False,False,,,0.125,,,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_111,zeroclaw,both_wrong,False,17,reason|reason|reason|PD|PD|reason|reason|PD|PD|PD|PD|IC|reason|reason|PD|reason|PD,reason,0.47058823529411764,0.8761,0.0,0.4706,0.0,0.0588,0.0,0.0,0.4706,0.25,0.25,0.0625,2,1,0,0.0622462787550744,0.3623270215149741,1289,False,False,,0.0625,0.125,,,0.25,,,,,,,,,,,,,,,,,,,,
gpqa_112,zeroclaw,nonvalid_or_missing,,1,PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_113,zeroclaw,rescue,True,17,PD|PD|reason|reason|reason|PD|reason|PD|reason|PD|reason|PD|reason|IC|PD|reason|PD,PD,0.47058823529411764,0.8761,0.0,0.4706,0.0,0.0588,0.0,0.0,0.4706,0.125,0.3125,,0,13,3,0.0621761658031088,0.3969304750325587,1796,False,False,0.0625,,0.375,,,0.0625,0.0625,,,,,,,,,,,,,,,,,,,
gpqa_114,zeroclaw,rescue,True,17,PD|PD|reason|UN|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD|reason|reason|PD,reason,0.7058823529411765,0.753,0.0,0.2353,0.0,0.0,0.0588,0.0,0.7059,0.5625,0.125,,1,7,0,0.1101083032490974,0.2274797711057523,2031,False,False,,,0.125,0.0625,0.0625,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_115,zeroclaw,both_correct,True,17,PD|reason|PD|reason|RR|RR|reason|PD|reason|reason|PD|reason|reason|reason|PD|RR|PD,reason,0.47058823529411764,1.0284,0.0,0.3529,0.0,0.0,0.0,0.1765,0.4706,0.1875,0.25,,6,16,1,0.1382521489971346,0.4179603129466687,2392,False,False,,,0.25,,,,,,,,0.0625,0.0625,,,,,,,,0.0625,0.0625,,0.0625,,,
gpqa_116,zeroclaw,nonvalid_or_missing,,1,reason,reason,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0,0,0,0.0535714285714285,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_117,zeroclaw,both_correct,True,17,PD|PD|PD|PD|PD|PD|PD|reason|reason|PD|reason|PD|PD|PD|PD|PD|PD,PD,0.8235294117647058,0.466,0.0,0.8235,0.0,0.0,0.0,0.0,0.1765,0.0625,0.125,,2,4,0,0.0549169859514687,0.3040882247984819,1187,False,False,,,0.125,,,0.6875,,,,,,,,,,,,,,,,,,,,
gpqa_118,zeroclaw,regression,False,17,reason|reason|PD|PD|reason|RR|reason|RR|UN|reason|reason|PD|PD|reason|reason|PD|PD,reason,0.47058823529411764,1.1407,0.0,0.3529,0.0,0.0,0.0588,0.1176,0.4706,0.1875,0.1875,,1,17,1,0.1029572836801752,0.3153528888460132,1847,False,False,,,0.125,,0.0625,0.1875,,,,,0.125,0.0625,,,,,,,,,,0.0625,,,,
gpqa_119,zeroclaw,both_wrong,False,17,PD|reason|PD|PD|reason|RR|reason|reason|reason|RR|PD|PD|RR|reason|PD|PD|PD,PD,0.47058823529411764,1.0284,0.0,0.4706,0.0,0.0,0.0,0.1765,0.3529,0.125,0.125,,0,29,0,0.069701280227596,0.3158598909908934,1262,False,False,,,0.125,,,0.25,,,,,0.125,0.125,,,,,,,,0.0625,0.0625,,,,,
gpqa_12,zeroclaw,both_correct,True,17,PD|reason|PD|PD|reason|PD|reason|PD|reason|reason|PD|reason|reason|reason|PD|reason|PD,reason,0.5294117647058824,0.6914,0.0,0.4706,0.0,0.0,0.0,0.0,0.5294,0.1875,0.375,,5,4,0,0.1092436974789916,0.3580950191849547,2419,False,False,,,0.375,,,0.0625,,,,,,,,,,,,,,,,,,,,
gpqa_120,zeroclaw,both_wrong,False,17,PD|reason|reason|reason|UN|RR|reason|RR|reason|UN|RR|reason|RR|reason|reason|reason|PD,reason,0.5294117647058824,1.1807,0.0,0.1176,0.0,0.0,0.1176,0.2353,0.5294,0.25,0.0625,,2,60,3,0.1371769383697813,0.3107841904895401,3972,False,False,,,0.0625,0.125,,,,,,,0.125,0.25,,,,,,,,,,,,0.125,,
gpqa_121,zeroclaw,both_correct,True,15,reason|PD|reason|reason|PD|PD|PD|reason|reason|reason|PD|PD|PD|reason|reason,reason,0.5333333333333333,0.6909,0.0,0.4667,0.0,0.0,0.0,0.0,0.5333,0.2857,0.2143,,2,5,0,0.13290113452188,0.1872873590455613,984,False,False,,,0.2143,,,0.2857,,,,,,,,,,,,,,,,,,,,
gpqa_122,zeroclaw,both_correct,True,17,PD|reason|reason|reason|PD|reason|PD|reason|reason|reason|reason|PD|PD|reason|reason|PD|PD,reason,0.5882352941176471,0.6775,0.0,0.4118,0.0,0.0,0.0,0.0,0.5882,0.375,0.25,,5,5,2,0.0943570767807585,0.4570392704243343,1720,False,False,,,0.25,,,0.125,,,,,,,,,,,,,,,,,,,,
gpqa_123,zeroclaw,rescue,True,17,reason|reason|reason|PD|PD|reason|reason|PD|PD|PD|PD|PD|PD|PD|PD|reason|PD,PD,0.6470588235294118,0.6492,0.0,0.6471,0.0,0.0,0.0,0.0,0.3529,0.1875,0.1875,,1,22,7,0.11441647597254,0.3704612019336319,2542,False,False,,,0.125,,,0.5,,,,,,,,,,,,,,,,,,,,
gpqa_124,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|RR|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|PD,reason,0.8235294117647058,0.6599,0.0,0.0588,0.0,0.0588,0.0,0.0588,0.8235,0.75,,,11,12,0,0.1170292573143285,0.4684711131903838,2141,False,False,0.0625,,,,,,0.0625,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_125,zeroclaw,nonvalid_or_missing,,1,PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,0.0,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_126,zeroclaw,both_correct,True,17,PD|reason|PD|reason|reason|RR|reason|RR|RR|reason|reason|PD|PD|reason|PD|reason|PD,reason,0.47058823529411764,1.0284,0.0,0.3529,0.0,0.0,0.0,0.1765,0.4706,0.125,0.25,,1,4,0,0.141025641025641,0.2319621584230633,2147,False,False,,,0.25,,,0.0625,,,,,0.125,0.125,,,,,,,,,,,0.0625,,,
gpqa_127,zeroclaw,regression,False,17,reason|PD|reason|reason|reason|RR|reason|reason|PD|PD|reason|reason|PD|PD|reason|PD|PD,reason,0.5294117647058824,0.8687,0.0,0.4118,0.0,0.0,0.0,0.0588,0.5294,0.25,0.25,,5,24,0,0.0922190201729106,0.4183034194720683,1860,False,False,,,0.1875,,,0.1875,,,,,0.0625,0.0625,,,,,,,,,,,,,,
gpqa_128,zeroclaw,nonvalid_or_missing,,1,PD,PD,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,0.0227272727272727,0.0,0,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_129,zeroclaw,both_wrong,False,17,PD|reason|reason|PD|PD|PD|PD|reason|PD|PD|reason|reason|PD|reason|reason|PD|PD,PD,0.5882352941176471,0.6775,0.0,0.5882,0.0,0.0,0.0,0.0,0.4118,0.1875,0.25,,4,6,2,0.1257383966244726,0.3607619847119104,1835,False,False,,,0.25,,,0.3125,,,,,,,,,,,,,,,,,,,,
gpqa_13,zeroclaw,both_correct,True,17,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|PD,reason,0.9411764705882353,0.2237,0.0,0.0588,0.0,0.0,0.0,0.0,0.9412,0.9375,0.0625,,0,0,0,0.0613636363636363,0.13450701166307,1244,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
gpqa_130,zeroclaw,both_wrong,False,17,PD|PD|PD|PD|reason|reason|UN|PD|RR|PD|SE|PD|reason|PD|reason|UN|PD,PD,0.5294117647058824,1.2622,0.0588,0.5294,0.0,0.0,0.1176,0.0588,0.2353,0.0625,0.0625,,4,6,2,0.1468584405753217,0.3886643058172996,2306,False,False,,,0.1875,0.125,,0.1875,,,,,,,0.0625,,0.0625,,0.125,,,0.0625,0.0625,,,,,
