task_id,harness,arm_mode,n_segments,mean_arm_score,mean_text_len,harness_entropy,repeated_ngram_rate
gpqa_90,zeroclaw,reason,8,0.0,302.375,0.4116293696556399,0.0766062602965403
gpqa_91,openclaw,PD,2,12.5,2662.0,0.1781724972787597,0.0667938931297709
gpqa_91,opencode,PD,3,19.666666666666668,2520.3333333333335,0.4080325905813483,0.4430590191188694
gpqa_91,opencode,reason,1,0.0,404.0,0.4080325905813483,0.4430590191188694
gpqa_91,zeroclaw,PD,7,5.285714285714286,436.85714285714283,0.358702720095099,0.0535714285714285
gpqa_91,zeroclaw,RR,1,3.0,53.0,0.358702720095099,0.0535714285714285
gpqa_91,zeroclaw,reason,9,0.0,165.0,0.358702720095099,0.0535714285714285
gpqa_92,openclaw,UN,1,6.0,3832.0,0.2122558105244578,0.1226252158894646
gpqa_92,openclaw,reason,1,0.0,1368.0,0.2122558105244578,0.1226252158894646
gpqa_92,opencode,PD,2,2.0,2670.0,0.3887723628385044,0.4680851063829787
gpqa_92,opencode,reason,2,0.0,496.0,0.3887723628385044,0.4680851063829787
gpqa_92,zeroclaw,IC,1,2.0,25.0,0.3863524404838693,0.1395348837209302
gpqa_92,zeroclaw,PD,2,2.0,303.0,0.3863524404838693,0.1395348837209302
gpqa_92,zeroclaw,reason,14,0.0,296.92857142857144,0.3863524404838693,0.1395348837209302
gpqa_93,openclaw,PD,2,23.0,3939.5,0.1465349681999294,0.1353305785123967
gpqa_93,opencode,PD,3,60.666666666666664,5772.0,0.3541767138243635,0.5706605222734255
gpqa_93,opencode,reason,1,0.0,404.0,0.3541767138243635,0.5706605222734255
gpqa_93,zeroclaw,IC,1,4.0,90.0,0.2726045286924088,0.1461232604373757
gpqa_93,zeroclaw,PD,7,9.142857142857142,808.2857142857143,0.2726045286924088,0.1461232604373757
gpqa_93,zeroclaw,reason,9,0.0,76.11111111111111,0.2726045286924088,0.1461232604373757
gpqa_94,openclaw,PD,2,468.0,115094.0,0.0107074688549672,0.9850928885337596
gpqa_94,opencode,PD,3,22.0,2391.6666666666665,0.3376582604563471,0.4860111910471623
gpqa_94,opencode,reason,1,0.0,404.0,0.3376582604563471,0.4860111910471623
gpqa_94,zeroclaw,PD,10,5.2,645.7,0.2852037103172848,0.1213872832369942
gpqa_94,zeroclaw,reason,7,0.0,56.857142857142854,0.2852037103172848,0.1213872832369942
gpqa_95,openclaw,PD,1,32.0,4722.0,0.1125523458734713,0.0884244372990353
gpqa_95,openclaw,reason,1,0.0,1118.0,0.1125523458734713,0.0884244372990353
gpqa_95,opencode,PD,2,40.0,4898.0,0.3927709816539155,0.4600262123197903
gpqa_95,opencode,reason,2,0.0,371.5,0.3927709816539155,0.4600262123197903
gpqa_95,zeroclaw,PD,8,4.5,496.75,0.3494152317838507,0.0421940928270042
gpqa_95,zeroclaw,reason,9,0.0,203.55555555555554,0.3494152317838507,0.0421940928270042
gpqa_96,openclaw,PD,1,4528.0,299704.0,0.016213995496511,0.97815070015559
gpqa_96,openclaw,reason,1,0.0,1123.0,0.016213995496511,0.97815070015559
gpqa_96,opencode,PD,1,192.0,21170.0,0.1455279815742773,0.7357659641396666
gpqa_96,opencode,reason,1,0.0,344.0,0.1455279815742773,0.7357659641396666
gpqa_96,zeroclaw,PD,5,30.4,4702.2,0.2355226595878738,0.2577934399566278
gpqa_96,zeroclaw,RR,3,2.3333333333333335,91.66666666666667,0.2355226595878738,0.2577934399566278
gpqa_96,zeroclaw,reason,9,0.0,91.0,0.2355226595878738,0.2577934399566278
gpqa_97,openclaw,PD,2,87.0,8451.0,0.1954786471236506,0.3033707865168539
gpqa_97,opencode,PD,3,32.666666666666664,2723.6666666666665,0.3214990749505912,0.4709351305812974
gpqa_97,opencode,reason,1,0.0,404.0,0.3214990749505912,0.4709351305812974
gpqa_97,zeroclaw,PD,10,9.0,647.6,0.3997389567722751,0.0945319740500463
gpqa_97,zeroclaw,RR,1,2.0,122.0,0.3997389567722751,0.0945319740500463
gpqa_97,zeroclaw,reason,6,0.0,89.66666666666667,0.3997389567722751,0.0945319740500463
gpqa_98,openclaw,PD,1,9.0,7092.0,0.349845809828673,0.1048632218844984
gpqa_98,openclaw,SE,1,4.0,1439.0,0.349845809828673,0.1048632218844984
gpqa_98,openclaw,reason,2,0.0,961.0,0.349845809828673,0.1048632218844984
gpqa_98,opencode,PD,2,6.0,5429.0,0.4479854656782883,0.5375128468653648
gpqa_98,opencode,reason,2,0.0,346.5,0.4479854656782883,0.5375128468653648
gpqa_98,zeroclaw,PD,3,4.0,2188.6666666666665,0.4587486914240081,0.1487702459508098
gpqa_98,zeroclaw,RR,1,3.0,299.0,0.4587486914240081,0.1487702459508098
gpqa_98,zeroclaw,reason,13,0.0,218.0,0.4587486914240081,0.1487702459508098
gpqa_99,openclaw,PD,1,24.0,4861.0,0.336355476853824,0.0712121212121212
gpqa_99,openclaw,reason,1,0.0,1263.0,0.336355476853824,0.0712121212121212
gpqa_99,opencode,PD,2,26.0,4287.0,0.3934808564617649,0.4661818181818182
gpqa_99,opencode,reason,2,0.0,444.0,0.3934808564617649,0.4661818181818182
gpqa_99,zeroclaw,PD,2,7.0,1383.5,0.2935030346065825,0.0814606741573033
gpqa_99,zeroclaw,reason,15,0.0,103.2,0.2935030346065825,0.0814606741573033
